,,,,앤드피스,,,CAM 압입 (최고압입력kN/최종압입력kN/판정),,,,,,,,,,,,,,,,,,,,,,,,,,,CAM 토크(N.m)/위상각도(도)/가공여유 검사,
바코드,모델명,라인/장비/팔레트,일시,최종위치(mm)/압입력(kN)/판정,,,CAM1,,,CAM2,,,CAM3,,,CAM4,,,CAM5,,,CAM6,,,CAM7,,,CAM8,,,CAM9,,,CAM1,,,,,CAM2,,,,,CAM3,,,,,CAM4,,,,,CAM5,,,,,CAM6,,,,,CAM7,,,,,CAM8,,,CAM9,,,,,
2401170014C,ATKINSON 3.8 OCV,C,2024-01-16 23:46:38,18.668,28.12,OK,27.51,27.49,OK,23.42,23.39,OK,23.2,23.08,OK,23.05,22.86,OK,25.09,24.99,OK,23.9,23.83,OK,23.68,23.63,OK,0,0,OK,0,0,OK,10.82,OK,10.81,OK,10.85,OK,10.82,OK,10.84,OK,10.88,OK,10.84,OK,0,OK,0,OK,9.46,OK,9.53,OK,9.59,OK,9.45,OK,9.51,OK,9.59,OK,9.57,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170015C,NEW KA 1.2/15 AT,CM3P6,2024-01-16 23:52:13,18.694,27.53,OK,24.05,23.19,OK,21.9,21.16,OK,23.06,22.15,OK,23.15,22.08,OK,21.97,21.74,OK,21.99,21.45,OK,25.21,24.6,OK,22.94,22.2,OK,22.13,21.38,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170017C,NEW KA 1.2/15 AT,CM5P7,2024-01-16 23:54:17,18.699,28.42,OK,24.25,23.96,OK,24.78,24.3,OK,23.89,23.44,OK,23.61,22.94,OK,22.32,21.89,OK,21.72,21.34,OK,24.32,23.96,OK,22.01,21.58,OK,21.77,21.34,OK,1.9,OK,2.23,OK,2.23,OK,2.22,OK,2.22,OK,2.21,OK,2.23,OK,2.22,OK,2.23,OK,2.63,OK,2.7,OK,2.64,OK,2.68,OK,2.72,OK,2.74,OK,2.7,OK,2.71,OK,2.48,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170018C,NEW KA 1.2/15 AT,CM1P9,2024-01-16 23:56:07,18.688,30.13,OK,21.2,20.96,OK,23.76,23.41,OK,22.13,21.76,OK,21.52,21.06,OK,21.59,21.34,OK,21.45,21.15,OK,22.15,21.87,OK,22.2,21.48,OK,22.29,21.97,OK,5.83,OK,7.08,OK,7.11,OK,7.09,OK,7.51,OK,7.14,OK,7.08,OK,7.34,OK,7.16,OK,7.18,OK,7.34,OK,7.47,OK,7.33,OK,7.14,OK,7.2,OK,7.3,OK,7.16,OK,6.93,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170019C,NEW KA 1.2/15 AT,CM2P8,2024-01-16 23:56:20,18.69,30.62,OK,25.62,25.3,OK,21.66,21.28,OK,21.82,21.47,OK,21.94,21.47,OK,21.54,21.47,OK,21.35,20.91,OK,21.56,21.17,OK,21.61,21.12,OK,21.28,20.93,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170001D,ATKINSON 3.8 OCV,DM1P7,2024-01-16 23:56:28,18.496,33.13,OK,26.52,26.36,OK,25.35,25.33,OK,25.91,25.35,OK,25.62,25.57,OK,25.3,25.24,OK,27.78,27.73,OK,26.02,25.98,OK,0,0,OK,0,0,OK,11.24,OK,11.44,OK,11.32,OK,11.33,OK,11.4,OK,11.32,OK,11.36,OK,0,OK,0,OK,10.56,OK,10.51,OK,10.39,OK,10.45,OK,10.51,OK,10.51,OK,10.49,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170020C,NEW KA 1.2/15 AT,CM3P1,2024-01-16 23:56:53,18.695,27.7,OK,23.1,22.38,OK,22.6,21.63,OK,22.6,21.47,OK,23.4,22.54,OK,21.2,21.02,OK,23.08,22.51,OK,23.71,23.15,OK,23.31,22.49,OK,22.11,21.43,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170021C,NEW KA 1.2/15 AT,CM4P2,2024-01-16 23:57:32,18.685,29.62,OK,22.54,22.14,OK,23.13,22.23,OK,21,20.3,OK,21.22,20.63,OK,21.15,20.89,OK,21.51,20.65,OK,21.59,21.29,OK,22.01,21.44,OK,20.78,20.27,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170002D,ATKINSON 3.8 OCV,DM2P2,2024-01-16 23:57:33,18.496,31.83,OK,26.27,26.2,OK,22.52,22.37,OK,23.97,23.8,OK,23.08,22.96,OK,24.68,24.51,OK,22.76,22.67,OK,24.41,24.22,OK,0,0,OK,0,0,OK,10.7,OK,10.81,OK,10.84,OK,10.86,OK,10.73,OK,10.86,OK,11.08,OK,0,OK,0,OK,9.49,OK,9.44,OK,9.47,OK,9.47,OK,9.49,OK,9.33,OK,9.51,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170022C,NEW KA 1.2/15 AT,CM5P5,2024-01-16 23:58:47,18.698,28.27,OK,22.65,22.36,OK,26.14,25.64,OK,23.37,22.94,OK,23.06,22.58,OK,22.53,22.17,OK,22.82,22.32,OK,24.27,24.13,OK,21.65,21.26,OK,21.67,21.24,OK,1.93,OK,2.28,OK,2.27,OK,2.25,OK,2.28,OK,2.34,OK,2.27,OK,2.24,OK,2.27,OK,2.69,OK,2.73,OK,2.71,OK,2.72,OK,2.71,OK,2.86,OK,2.74,OK,2.76,OK,2.61,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170003D,ATKINSON 3.8 OCV,DM4P3,2024-01-16 23:58:06,18.482,31.4,OK,26.63,26.45,OK,27.16,27.05,OK,25.31,24.84,OK,26.65,26.45,OK,26.47,26.45,OK,26.45,26.42,OK,25.31,25.22,OK,0,0,OK,0,0,OK,12.74,OK,12.71,OK,12.76,OK,12.79,OK,12.8,OK,12.77,OK,12.8,OK,0,OK,0,OK,11.57,OK,11.58,OK,11.59,OK,11.57,OK,11.77,OK,11.61,OK,11.58,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170004D,ATKINSON 3.8 OCV,DM5P4,2024-01-16 23:58:58,18.478,31.61,OK,27.41,27.15,OK,29.42,29.31,OK,26.29,26.06,OK,28.08,28.06,OK,27.13,27.06,OK,27.38,27.31,OK,26.59,26.57,OK,0,0,OK,0,0,OK,2.27,OK,2.63,OK,2.66,OK,2.69,OK,2.67,OK,2.79,OK,2.66,OK,0,OK,0,OK,0.74,OK,0.78,OK,0.77,OK,0.86,OK,0.84,OK,0.86,OK,0.91,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170005D,ATKINSON 3.8 OCV,DM1P1,2024-01-16 23:59:59,18.482,33.03,OK,28.66,28.48,OK,25.28,25.21,OK,26.74,26.52,OK,25.51,25.46,OK,25.42,25.39,OK,29.02,28.97,OK,25.46,25.35,OK,0,0,OK,0,0,OK,11.28,OK,11.19,OK,11.38,OK,11.69,OK,11.41,OK,11.51,OK,11.48,OK,0,OK,0,OK,10.56,OK,10.47,OK,10.58,OK,10.39,OK,10.52,OK,10.45,OK,10.49,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
